slug,url,name,price,area,rooms,build_year,utilities,location,location_lat,location_lon,heating,floor,building_floors,state,market,ownership,ad_type,collage,scrapped_date,luxury_level
3-pokojowe-mieszkanie-64m2-loggia-bez-prowizji-ID4ulTN,https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-64m2-loggia-bez-prowizji-ID4ulTN,3-pokojowe mieszkanie 64m2 + loggia Bez Prowizji,961408.0,64.96,3,2025.0,"['garaż/miejsce parkingowe', 'winda']","['Prokocim', 'Bieżanów-Prokocim', 'Kraków', 'małopolskie']",50.01531003866,20.00041570462,,floor_6,10.0,to_completion,primary,full_ownership,business,otodom_photos/3-pokojowe-mieszkanie-64m2-loggia-bez-prowizji-ID4ulTN/3-pokojowe-mieszkanie-64m2-loggia-bez-prowizji-ID4ulTN_collage.jpg,2025-05-31,-1.0
start-city-ID4ulHS,https://www.otodom.pl/pl/oferta/start-city-ID4ulHS,Start City,818928.0,,0,,"['Miejsce parkingowe podziemne', 'Miejsce parkingowe naziemne', 'Windy']","['Prokocim', 'Bieżanów-Prokocim', 'Kraków', 'małopolskie']",50.01531003866,20.00041570462,,,,,primary,,business,otodom_photos/start-city-ID4ulHS/start-city-ID4ulHS_collage.jpg,2025-05-31,7.0
mieszkanie-28-75-m-krakow-ID4t6tB,https://www.otodom.pl/pl/oferta/mieszkanie-28-75-m-krakow-ID4t6tB,"Mieszkanie, 28,75 m², Kraków",751000.0,28.75,1,2025.0,"['telewizja kablowa', 'internet', 'domofon / wideofon', 'ogródek', 'taras']","['Przedmieście Warszawskie', 'Stare Miasto', 'Kraków', 'małopolskie']",50.0711106,19.949923687299,urban,ground_floor,4.0,to_completion,primary,full_ownership,business,otodom_photos/mieszkanie-28-75-m-krakow-ID4t6tB/mieszkanie-28-75-m-krakow-ID4t6tB_collage.jpg,2025-05-31,-1.0
2-pokoje-przy-ul-spoldzielcow-11-994-zl-m2-ID4vlrr,https://www.otodom.pl/pl/oferta/2-pokoje-przy-ul-spoldzielcow-11-994-zl-m2-ID4vlrr,2 pokoje przy ul. Spółdzielców |11 994 zł/m2|,445000.0,37.1,2,1980.0,"['internet', 'telewizja kablowa', 'telefon', 'domofon / wideofon', 'piwnica', 'oddzielna kuchnia']","['Kozłówka', 'Bieżanów-Prokocim', 'Kraków', 'małopolskie']",50.017434,19.9794877,urban,floor_5,10.0,to_renovation,secondary,limited_ownership,business,otodom_photos/2-pokoje-przy-ul-spoldzielcow-11-994-zl-m2-ID4vlrr/2-pokoje-przy-ul-spoldzielcow-11-994-zl-m2-ID4vlrr_collage.jpg,2025-05-31,4.0
mieszkanie-2-pok-plaszow-ul-siemianowicza-ID4uUQG,https://www.otodom.pl/pl/oferta/mieszkanie-2-pok-plaszow-ul-siemianowicza-ID4uUQG,"Mieszkanie 2 pok, Płaszów ul. Siemianowicza",763680.0,44.4,2,2024.0,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'pralka', 'balkon', 'garaż/miejsce parkingowe', 'winda']","['Płaszów', 'Podgórze', 'Kraków', 'małopolskie']",50.037843580724,19.99548181488,urban,floor_4,4.0,ready_to_use,secondary,full_ownership,private,otodom_photos/mieszkanie-2-pok-plaszow-ul-siemianowicza-ID4uUQG/mieszkanie-2-pok-plaszow-ul-siemianowicza-ID4uUQG_collage.jpg,2025-05-31,7.0
wykonczone-2-pok-blisko-centrum-krowodrza-ID4vmiF,https://www.otodom.pl/pl/oferta/wykonczone-2-pok-blisko-centrum-krowodrza-ID4vmiF,"Wykończone, 2-pok, blisko centrum, Krowodrza",770000.0,38.25,2,2023.0,"['drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona', 'meble', 'pralka', 'zmywarka', 'lodówka', 'kuchenka', 'piekarnik', 'balkon', 'winda']","['Krowodrza', 'Krowodrza', 'Kraków', 'małopolskie']",50.0794225,19.9311714,urban,floor_2,4.0,ready_to_use,secondary,full_ownership,business,otodom_photos/wykonczone-2-pok-blisko-centrum-krowodrza-ID4vmiF/wykonczone-2-pok-blisko-centrum-krowodrza-ID4vmiF_collage.jpg,2025-05-31,-1.0
podedworze-13-ID4uas0,https://www.otodom.pl/pl/oferta/podedworze-13-ID4uas0,Podedworze 13,,,0,,"['Miejsce parkingowe podziemne', 'Miejsce parkingowe naziemne', 'Windy']","['Piaski Wielkie', 'Podgórze Duchackie', 'Kraków', 'małopolskie']",50.012740825766,19.976862910708,,,,,primary,,business,otodom_photos/podedworze-13-ID4uas0/podedworze-13-ID4uas0_collage.jpg,2025-05-31,8.0
mistrzejowice-os-oswiecenia-mozliwe-osobne-2pok-duzy-balkon-na-gory-ID4vv6H,https://www.otodom.pl/pl/oferta/mistrzejowice-os-oswiecenia-mozliwe-osobne-2pok-duzy-balkon-na-gory-ID4vv6H,"Mistrzejowice/os. Oświecenia, możliwe osobne 2pok. duży balkon na góry",489000.0,35.0,1,1991.0,"['internet', 'telewizja kablowa', 'domofon / wideofon', 'monitoring / ochrona', 'meble', 'pralka', 'zmywarka', 'lodówka', 'kuchenka', 'piekarnik', 'balkon', 'piwnica', 'winda', 'oddzielna kuchnia']","['Mistrzejowice', 'Mistrzejowice', 'Kraków', 'małopolskie']",50.0933562,19.9918617,urban,floor_10,11.0,ready_to_use,secondary,full_ownership,business,otodom_photos/mistrzejowice-os-oswiecenia-mozliwe-osobne-2pok-duzy-balkon-na-gory-ID4vv6H/mistrzejowice-os-oswiecenia-mozliwe-osobne-2pok-duzy-balkon-na-gory-ID4vv6H_collage.jpg,2025-05-31,5.0
ruczaj-pralnia-garderoba-taras-widokowe-klimatyzacja-ID4uuOg,https://www.otodom.pl/pl/oferta/ruczaj-pralnia-garderoba-taras-widokowe-klimatyzacja-ID4uuOg,"RUCZAJ: pralnia, garderoba, TARAS, WIDOKOWE, klimatyzacja",849000.0,66.13,2,2016.0,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'monitoring / ochrona', 'meble', 'zmywarka', 'lodówka', 'kuchenka', 'piekarnik', 'balkon', 'taras', 'winda', 'oddzielna kuchnia', 'klimatyzacja']","['Ruczaj', 'Dębniki', 'Kraków', 'małopolskie']",50.0260056,19.9176594,urban,floor_5,6.0,ready_to_use,secondary,full_ownership,business,otodom_photos/ruczaj-pralnia-garderoba-taras-widokowe-klimatyzacja-ID4uuOg/ruczaj-pralnia-garderoba-taras-widokowe-klimatyzacja-ID4uuOg_collage.jpg,2025-05-31,8.0
tylko-u-nas-1-pokojowe-34m2-wysoki-standard-ID4wRdl,https://www.otodom.pl/pl/oferta/tylko-u-nas-1-pokojowe-34m2-wysoki-standard-ID4wRdl,"TYLKO U NAS: 1-pokojowe, 34m2, wysoki standard",595000.0,34.0,1,2008.0,"['telewizja kablowa', 'internet', 'drzwi / okna antywłamaniowe', 'teren zamknięty', 'domofon / wideofon', 'monitoring / ochrona', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'klimatyzacja', 'balkon', 'winda']","['Pychowice', 'Dębniki', 'Kraków', 'małopolskie']",50.0303008,19.8951891,urban,floor_3,3.0,ready_to_use,secondary,full_ownership,business,otodom_photos/tylko-u-nas-1-pokojowe-34m2-wysoki-standard-ID4wRdl/tylko-u-nas-1-pokojowe-34m2-wysoki-standard-ID4wRdl_collage.jpg,2025-05-31,8.0
biezanow-2-pokoje-30m2-bardzo-dobry-stan-mieszkania-ID4vzb6,https://www.otodom.pl/pl/oferta/biezanow-2-pokoje-30m2-bardzo-dobry-stan-mieszkania-ID4vzb6,"BIEŻANÓW: 2 pokoje, 30m2, bardzo dobry stan mieszkania",520000.0,30.5,2,1980.0,"['internet', 'telewizja kablowa', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'meble', 'pralka', 'lodówka', 'kuchenka', 'piekarnik', 'piwnica', 'winda']","['Prokocim', 'Bieżanów-Prokocim', 'Kraków', 'małopolskie']",50.0153647,20.0123809,urban,floor_4,10.0,ready_to_use,secondary,full_ownership,business,otodom_photos/biezanow-2-pokoje-30m2-bardzo-dobry-stan-mieszkania-ID4vzb6/biezanow-2-pokoje-30m2-bardzo-dobry-stan-mieszkania-ID4vzb6_collage.jpg,2025-05-31,6.0
3-pokojowe-po-remoncie-pilna-sprzedaz-ID4tBIT,https://www.otodom.pl/pl/oferta/3-pokojowe-po-remoncie-pilna-sprzedaz-ID4tBIT,3 pokojowe po remoncie/ pilna sprzedaż,590000.0,49.0,3,1973.0,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'balkon', 'garaż/miejsce parkingowe', 'oddzielna kuchnia']","['Bieńczyce', 'Bieńczyce', 'Kraków', 'małopolskie']",50.0892862,20.0408308,urban,floor_1,5.0,ready_to_use,secondary,full_ownership,private,otodom_photos/3-pokojowe-po-remoncie-pilna-sprzedaz-ID4tBIT/3-pokojowe-po-remoncie-pilna-sprzedaz-ID4tBIT_collage.jpg,2025-05-31,7.0
osiedle-symbioza-ID4vkQS,https://www.otodom.pl/pl/oferta/osiedle-symbioza-ID4vkQS,Osiedle Symbioza,495000.0,,0,,"['Miejsce parkingowe podziemne', 'Miejsce parkingowe naziemne', 'Windy']","['Łęg', 'Czyżyny', 'Kraków', 'małopolskie']",50.06445107,20.0182624,,,,,primary,,business,otodom_photos/osiedle-symbioza-ID4vkQS/osiedle-symbioza-ID4vkQS_collage.jpg,2025-05-31,7.0
lokietka-park-lane-ID4uary,https://www.otodom.pl/pl/oferta/lokietka-park-lane-ID4uary,Łokietka Park Lane,1599000.0,,0,,['Miejsce parkingowe podziemne'],"['Tonie', 'Prądnik Biały', 'Kraków', 'małopolskie']",50.099268032356,19.911394133073,,,,,primary,,business,otodom_photos/lokietka-park-lane-ID4uary/lokietka-park-lane-ID4uary_collage.jpg,2025-05-31,-1.0
look-up-house-ID4ui33,https://www.otodom.pl/pl/oferta/look-up-house-ID4ui33,Look UP House,,,0,,"['Miejsce parkingowe podziemne', 'Windy']","['Prądnik Biały', 'Prądnik Biały', 'Kraków', 'małopolskie']",50.095280561422,19.916914082392,,,,,primary,,business,otodom_photos/look-up-house-ID4ui33/look-up-house-ID4ui33_collage.jpg,2025-05-31,9.0
centralna-ii-ID4uhS6,https://www.otodom.pl/pl/oferta/centralna-ii-ID4uhS6,Centralna II,598620.0,,0,,"['Miejsce parkingowe podziemne', 'Miejsce parkingowe naziemne', 'Windy']","['Łęg', 'Czyżyny', 'Kraków', 'małopolskie']",50.065266060513,20.011276209363,,,,,primary,,business,otodom_photos/centralna-ii-ID4uhS6/centralna-ii-ID4uhS6_collage.jpg,2025-05-31,-1.0
strefa-cegielnia-ID4uirN,https://www.otodom.pl/pl/oferta/strefa-cegielnia-ID4uirN,Strefa Cegielnia,756192.0,,0,,"['Miejsce parkingowe podziemne', 'Windy']","['Zesławice', 'Wzgórza Krzesławickie', 'Kraków', 'małopolskie']",50.108901340765,20.043593960597,,,,,primary,,business,otodom_photos/strefa-cegielnia-ID4uirN/strefa-cegielnia-ID4uirN_collage.jpg,2025-05-31,6.0
hit-wykonczone-eleganckie-5pok-2lazienki-klima-sauna-jacuzzi-ID4uRpS,https://www.otodom.pl/pl/oferta/hit-wykonczone-eleganckie-5pok-2lazienki-klima-sauna-jacuzzi-ID4uRpS,HIT wykończone eleganckie 5pok 2łazienki klima sauna jacuzzi,1499000.0,104.0,5,2023.0,"['telewizja kablowa', 'internet', 'telefon', 'drzwi / okna antywłamaniowe', 'domofon / wideofon', 'zmywarka', 'lodówka', 'meble', 'piekarnik', 'kuchenka', 'telewizor', 'pralka', 'klimatyzacja', 'balkon', 'garaż/miejsce parkingowe', 'dwupoziomowe']","['Złocień', 'Bieżanów-Prokocim', 'Kraków', 'małopolskie']",50.02126,20.05397,urban,floor_3,3.0,ready_to_use,secondary,full_ownership,private,otodom_photos/hit-wykonczone-eleganckie-5pok-2lazienki-klima-sauna-jacuzzi-ID4uRpS/hit-wykonczone-eleganckie-5pok-2lazienki-klima-sauna-jacuzzi-ID4uRpS_collage.jpg,2025-05-31,8.0
mieszkanie-z-dusza-i-pozytywna-energia-ID4vDxM,https://www.otodom.pl/pl/oferta/mieszkanie-z-dusza-i-pozytywna-energia-ID4vDxM,Mieszkanie z Duszą i Pozytywną Energią,749000.0,65.7,3,1925.0,"['internet', 'telewizja kablowa', 'domofon / wideofon', 'meble', 'pralka', 'zmywarka', 'lodówka', 'kuchenka', 'piekarnik', 'telewizor', 'piwnica']","['Borek Fałęcki', 'Łagiewniki-Borek Fałęcki', 'Kraków', 'małopolskie']",50.0192044,19.9257919,electrical,,,,secondary,full_ownership,business,otodom_photos/mieszkanie-z-dusza-i-pozytywna-energia-ID4vDxM/mieszkanie-z-dusza-i-pozytywna-energia-ID4vDxM_collage.jpg,2025-05-31,5.0
apartamenty-portowa-ID4uome,https://www.otodom.pl/pl/oferta/apartamenty-portowa-ID4uome,Apartamenty Portowa,,,0,,"['Miejsce parkingowe podziemne', 'Windy']","['Zabłocie', 'Podgórze', 'Kraków', 'małopolskie']",50.050888475043,19.971511865082,,,,,primary,,business,otodom_photos/apartamenty-portowa-ID4uome/apartamenty-portowa-ID4uome_collage.jpg,2025-05-31,8.0
4-pokojowe-mieszkanie-66m2-balkon-ID4uhUj,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-66m2-balkon-ID4uhUj,4-pokojowe mieszkanie 66m2 + balkon,865410.0,66.57,4,2026.0,"['garaż/miejsce parkingowe', 'balkon', 'winda']","['Płaszów', 'Podgórze', 'Kraków', 'małopolskie']",50.045121945342,19.985406558189,,floor_1,3.0,to_completion,primary,full_ownership,business,otodom_photos/4-pokojowe-mieszkanie-66m2-balkon-ID4uhUj/4-pokojowe-mieszkanie-66m2-balkon-ID4uhUj_collage.jpg,2025-05-31,-1.0
osiedle-imbramowskie-ID4undH,https://www.otodom.pl/pl/oferta/osiedle-imbramowskie-ID4undH,Osiedle Imbramowskie,586075.0,,0,,"['Miejsce parkingowe podziemne', 'Windy']","['Prądnik Biały', 'Prądnik Biały', 'Kraków', 'małopolskie']",50.088449935545,19.950545798396,,,,,primary,,business,otodom_photos/osiedle-imbramowskie-ID4undH/osiedle-imbramowskie-ID4undH_collage.jpg,2025-05-31,8.0
